u_priorForDifference,sizeofdiff,sample_Mean1,sample_Mean2,std_dev,sample_size,p0,p1,post_mu2_gt_m1,pvalue,H
-0.415591670200229,0,-492.916518689481,-492.916518689481,156.557015306837,25000,0.985,0.015,0.99,0.653367578253115,0.112360710099377
0.813470281194896,167.916470243174,1113.67238303515,945.755912791977,28.2075707897537,10000,0,1,0,0,0
-0.355294545181096,0,-191.331977218315,-191.331977218315,78.6680246041986,10000,0.988,0.012,0.997,0.995781318048248,0.0937779098477717
0.90544377733022,235.85606725078,-800.200446758424,-1036.0565140092,26.4627789173092,25000,0,1,0,0,0
0.199816402047873,22.291408020456,-1359.13119822298,-1381.42260624344,288.81931366996,10000,0,1,0,4.3741586344641e-06,0
0.233864825684577,26.6396657035449,1473.88681055368,1447.24714485014,187.438686798209,25000,0,1,0,6.6153978549058e-43,0
-0.0727282902225852,0,170.397657642827,170.397657642827,462.988126213283,10000,0.738,0.262,0.754,0.0745802486452779,0.829749427786703
0.163240525405854,17.8218615866494,583.88263759346,601.704499180109,61.1252260694193,10000,0,1,1,9.98515868862579e-88,0
0.0351860700175166,3.58200149060627,236.298333778427,239.880335269033,25.6112283880448,25000,0,1,1,2.51457397697476e-56,0
0.356678324751556,44.1110407290985,123.589689692847,79.4786489637489,29.4235890043318,25000,0,1,0,0,0
0.46764530101791,63.0445284394526,340.231214603235,277.186686163783,347.129759399612,25000,0,1,0,1.63562004934972e-93,0
-0.218365674838424,0,904.911238782754,904.911238782754,257.957161586801,25000,0.955,0.045,0.995,0.329275779717604,0.264765033935681
-0.542282375041395,0,186.755252531692,186.755252531692,62.6243908620806,10000,0.98,0.02,0.998,0.336591699398205,0.141440542541821
0.125010406598449,13.3543285950618,1169.32205690731,1155.96772831225,45.5060775704164,25000,0,1,0,6.87825312501887e-239,0
-0.104073099326342,0,-962.469094409837,-962.469094409837,116.593399450527,10000,0.985,0.015,0.991,0.747114024286556,0.112360710099377
-0.593082081992179,0,505.879913777861,505.879913777861,260.625985026147,25000,0.779,0.221,0.785,0.0331061791292081,0.76198927446654
-0.616210380103439,0,162.818481148232,162.818481148232,68.5510408180251,10000,0.985,0.015,0.994,0.752338595431081,0.112360710099377
0.742289585527033,135.591874897406,-15.4076569956496,120.184217901757,134.414849179761,25000,0,1,1,0,0
0.987407695036381,437.466936876153,-2159.16364524721,-2596.63058212337,80.4830988032265,25000,0,1,0,0,0
-0.568766922689974,0,-558.784147154513,-558.784147154513,28.3144683568201,25000,0.999,0.001,1,0.539797161299852,0.0114077577374611
-0.167985070962459,0,-337.950973258151,-337.950973258151,175.9485802317,10000,0.959,0.041,0.97,0.426506646248575,0.246858514660358
-0.63273252453655,0,633.246850141276,633.246850141276,78.5158924968999,25000,0.995,0.005,0.997,0.685869790503846,0.0454146923337941
0.137702124193311,14.8154504430941,738.630646580313,753.446097023407,263.341757956846,25000,0.006,0.994,1,0.000304738326132425,0.0529150803448477
0.17207038262859,18.8827131384477,-590.565397302722,-609.44811044117,71.7654504480876,25000,0,1,0,5.30570875740843e-197,0
0.555600801017135,81.1032023687088,111.814727969636,192.917930338345,159.861766945914,25000,0,1,1,0,0
-0.603929047938436,0,810.965370628649,810.965370628649,63.7822681058416,25000,0.992,0.00800000000000001,0.997,0.967092246077304,0.0672215447583069
-0.604456373490393,0,331.646340479758,331.646340479758,362.617053322136,10000,0.851,0.149,0.984,0.135670267735929,0.607332136358471
-0.525535335298628,0,-384.605828059427,-384.605828059427,49.8595620894618,10000,0.984,0.016,0.986,0.359575288573101,0.118350011408275
0.0562974829226732,5.79442927152927,-69.3442524364968,-75.1386817080261,11.8415481344764,10000,0,1,0,2.23487853518436e-261,0
0.9084921204485,239.133019509143,1792.23288002342,2031.36589953257,110.396979125468,25000,0,1,1,0,0
